id,name,brewery,style,alcohol,fruit,ibu,text
864,베네틱티너 바이스비어,베네딕티너 바이스브로이 지엠비에이치,헤페바이젠,5.4도,1,25,"탁한 오렌지와 호박색을 띠고 있으며 바나나향 및 구운 빵향 및 비스킷, 밀, 달콤한 몰트 향등이 나타난다. 입안에서는 약간 쌉싸름하며 달콤한 몰트, 비스킷, 풀 및 허브 풍미를 느낄 수 있다.  "
865,쿠퍼스 베스트 엑스트라 스타우트,쿠퍼스 브루어리 컴퍼니,포린 스타우트,6.3도,1,45,"검은색을 띠며 달콤한 몰트향과 에스프레소, 다크 초콜릿 같은 아로마가 느껴진다. 입안에서는 다크 초콜릿 및 코코아, 커피 및 쌉싸름한 감초의 풍미도 느낄 수 있다. 부드러운 탄산감과 과실 느낌도 있다. 효모를 같이 병입하여 발효하여 침전물이 있을 수 있으나 맥주 특유의 맛을 만들어 주는 성분임으로 천천히 옆으로 굴려 섞어 마시면 된다.  "
866,토마스 쿠퍼스 셀렉션,쿠퍼스 브루어리 컴퍼니,엠버 에일,5.2도,,25,쿠퍼스 브루어리 창립 150 주년 기념으로 만든 맥주이다. 다른 쿠퍼스 맥주들과는 다르게 홉 중심의 전통적인 에일이다. 짙은 호박색을 띠고 오렌지와 같은 감귤류의 새콤한 향과 달콤한 카라멜 향 그리고 효모 향이 난다. 입안에서는 달콤한 카라멜과 새콤한 오렌지 및 자몽의 풍미를 느낄 수 있다. 쌉싸름함이 균형감을 가지고 있는 맥주이다.  
867,사무엘 아담스 썸머 에일,보스톤 비어 컴퍼니,위트 에일,5.5도,1,25,"여름에 즐기는 맥주 컨셉으로 밀과 레몬 껍질, 향신료를 사용하여 만들어진 맥주이다. 탁한 황금색을 띠며 레몬 향과 향신료 향을 느낄 수 있다. 입안에서는 적당한 탄산감과 홉 풍미 및 알싸한 향신료의 풍미를 느낄 수 있다.  "
868,하디우드 블랙베리 버지니아,하디우드 파크 크래프트 브루어리,프룻 비어,6.8도,1,12,"버지니아 주에서 생산된 블랙베리를 넣어 만든 벨기에 스타일의 밀 맥주이다. 탁한 오렌지 색을 띠며 블랙베리와 새콤한 감귤류의 향과 밀, 달콤한 몰트 향을 느낄 수 있다. 입안에서는 부드러운 질감과 쌉싸름한 맛이 강하지 않아 편하게 마실 수 있는 맥주이다. 달콤한 몰트와 캔디 풍미와 블랙베리 같은 과일의 풍미 역시 느낄 수 있다.  "
869,이클립스 임페리얼 스타우트 애플 브랜디,피프티 피프티 브루잉 컴퍼니,임페리얼 스타우트,11도,1,45,"최고급 재료로 만들어지는 한정생산 배럴 에이지드 임페리얼 스타우트이다. 매번 다른 배럴에서 숙성되는 것 또한 묘미이며, 초콜릿, 커피, 바닐라 등의 향미와 더불어 숙성된 배럴의 캐릭터가 진하게 묻어나오는 것 또한 매력적이다. 병 입구의 왁스 색깔로 제품을 구분하는데 사파이어 블루 색깔의 왁스는 애플 브랜디를 숙성시킨 오크통에서 맥주를 숙성시킨 제품이다. 창립 10주년을 기념해서 만든 맥주이다.  "
870,이클립스 임페리얼 스타우트 그랑 크뤼,피프티 피프티 브루잉 컴퍼니,임페리얼 스타우트,11도,1,45,"최고급 재료로 만들어지는 한정생산 배럴 에이지드 임페리얼 스타우트이다. 매번 다른 배럴에서 숙성되는 것 또한 묘미이며, 초콜릿, 커피, 바닐라 등의 향미와 더불어 숙성된 배럴의 캐릭터가 진하게 묻어나오는 것 또한 매력적이다. 병 입구의 왁스 색깔로 제품을 구분하는데 금색의 왁스는 그랑 크뤼 와인을 숙성했던 오크퉁에서 맥주를 숙성시킨 제품이다. 창립 10주년을 기념해서 만든 맥주이다.  "
871,이클립스 임페리얼 스타우트 코냑,피프티 피프티 브루잉 컴퍼니,임페리얼 스타우트,11도,1,45,"최고급 재료로 만들어지는 한정생산 배럴 에이지드 임페리얼 스타우트이다. 매번 다른 배럴에서 숙성되는 것 또한 묘미이며, 초콜릿, 커피, 바닐라 등의 향미와 더불어 숙성된 배럴의 캐릭터가 진하게 묻어나오는 것 또한 매력적이다. 병 입구의 왁스 색깔로 제품을 구분하는데 적갈색의 왁스는 코냑이라는 포도주를 중류해 만든 증류주를 숙성했던 오크통에서 맥주를 숙성시킨 제품이다. 창립 10주년을 기념해서 만든 맥주이다.  "
872,필스너 체코,장 앤 크래프트 브루어리,필스너,4.8도,1,32,밝은 황금빛을 띠며 곡물 향과 달콤한 풍미 그리고 가벼운 홉향이 느껴지는 체코 필스너 스타일을 지향한 맥주다. 가볍게 마시기 좋은 맥주이다.  
873,비트버거 드라이브 무알코올,비트버거 브라우 그룹,무알콜 맥주,0도,1,15,무알콜 맥주(0.05%)로 밝은 황금색을 띠고 있다. 곡물향과 쌉싸름함을 느낄 수 있어 알코올이 포함되어 있는 맥주의 맛과 향을 즐길 수 있다.  
874,비트버거 라들러 무알코올,비트버거 브라우 그룹,무알콜 맥주,0도,1,15,무알콜 맥주로 레몬에이트를 첨가하여 만든 독일의 혼합 맥주이다. 황금빛을 가지며 새콤한 레몬향과 곡물 향을 가지고 입안에서도 톡쏘는 레몬의 풍미를 느낄 수 있다.  
875,듀라커 호프 헤페바이스비어,프라이빗 브루어리 가펠 베커 앤 컴퍼니,헤페바이젠,5.3도,1,25,"탁한 황금색을 띠고 있으며 바나나 향과 같이 과일향이 주를 이루고 밀과 곡물의 향을 느낄 수 있다. 입안에서는 부드러운 질감과 꽃, 밀의 풍미, 홉 그리고 바나나와 사과 같은 과실의 풍미를 느낄 수 있다.  "
876,더 젠틀맨 라거,플래이그라운드 브루어리,필스너,7.6도,0,38,아름다운 황금빛을 띠며 목넘김이 부드러운 필스너 타입의 라거이다. 홉을 넉넉히 사용하여 맛의 깊이를 더하였고 알콜도수는 높지만 맛이 깔끔한 음용성이 좋은 맥주이다.  
877,더 미스트레스 세종,플래이그라운드 브루어리,세종,6도,0,30,각시탈을 모티브로 한 세종 맥주이다. 재료는 라거와 거의 비슷하지만 발효 방식을 달리하여 다른 풍미를 나타낸다. 바닐라 향과 토피(Toffee) 향을 느낄 수 있으며 깔끔하고 부담없이 마실 수 있는 것이 특징이다.  
878,더 몽크 아메리칸 아이피에이,플래이그라운드 브루어리,아메리칸 인디아 페일 에일,7.2도,0,65,미국식 IPA로 특유의 드라이함과 달콤함을 적절하게 조화시킨 제품이다. C계열 홉을 사용하였으며 모자익 홉으로 드라이 호핑을 하였다. IPA에서만 느낄 수 있는 몰티한 맛이 일품이다.  
879,더 위치 초콜렛 스타우트,플래이그라운드 브루어리,스타우트,5.7도,0,25,"카라멜 맥아와 오트밀 맥아를 사용, 양조하여 진한 맛과 함께 높은 도수를 자랑하는 정통 흑맥주로 특히 추운 겨울에 어울리는 제품이다.  "
880,더 헌치백 세센 아이피에이,플래이그라운드 브루어리,세션 비어,4도,1,42,세션 비어라는 도수가 낮은 맥주 스타일로 만들었다. 적당한 몰티함과 드라이 피니쉬를 강조한 맥주이다. 적당한 시트러스 향이 주는 깔끔한 마무리가 특징이다.  
881,더 마담 위트 에일,플래이그라운드 브루어리,위트 에일,5.6도,1,18,부드러운 밀 맥주의 향긋한 체리를 추가하여 풍부한 향과 달콤함이 느껴지는 위트 에일이다.  
882,더 조커 페일 에일,플래이그라운드 브루어리,페일 에일,5.6도,0,28,풍부한 청량함과 함께 목 넘김이 가벼운 아름다운 골든 컬러의 아메리칸 페일 에일이다.  
883,조코베자 엑스트라 아네호,스톤 브루잉 컴퍼니,스위트 스타우트,8.5도,0,40,"조코베자 모카 스타우트에 코코아, 커퍼, 후추, 바닐라, 시나몬 등이 더해진 맥주이다. 레드 와인 배럴과 데칼라 배럴에서 숙성하였다. 짙은 검은색을 띠며 바닐라 크림 향과 데킬라의 향이 나며, 카라멜 향과 맛 그리고 후추 및 바닐라 풍미가 난다. 볶은 커피와 초콜릿 풍미도 기분 좋게 다가온다.  "
884,스톤 6주년 포터,스톤 브루잉 컴퍼니,발틱 포터,8도,0,45,"창립을 기념해서 꾸준히 기념 맥주를 만들고 있는 스톤에서 6주년을 기념하여 만었던 포터를 재해석 하여 만든 맥주이다.  검은색을 띠며 달콤한 꿀 풍미와 몰트, 훈연향 및 초콜릿을 느낄 수 있다.  "
885,스톤 올드 가디언 드라이 홉드 위드 페코 홉스,스톤 브루잉 컴퍼니,발리 와인,11도,1,15,"호박색을 디며 카라멜과 달콤한 향 및 체리, 초콜릿 향을 맡을 수 있다. 입안에서는 검은 체리와 카라멜 몰트의 풍미를 느낄 수 있고 검은 과실과 훈연, 홉의 느낌 또한 맛 볼수 있다. 상당히 부드러운 질감과 쌉싸름함이 있다.  "
886,앱스트랙 에이비:20,브루독,아메리칸 스트롱 에일,14.2도,0,45,"발리 와인에 커피와 우유, 귀리를 넣어 만든 맥주이다. 갈색과 호박색을 띠며 럼 캐스트에서 오는 매꼼한 향과 브랜드 느낌, 커피, 크림과 같은 향을 느길 수 있다. 입안에서는 부드러운 질감과 탄산감이 잘 드러난다. 카라멜과 설탕 및 바닐라 같은 풍미와 약간의 매꼼함 또한 잘 드러난다.  "
887,홀스텐 프리미엄,홀스텐 브루어리,필스너,5도,0,32,밝은 황금색을 띠며 홉 향과 구수한  곡물의 향을 느낄 수 있다. 입안에서는 깔끔한 목넘김과 맥아의 구수하고 달콤한 풍미를 느낄 수 있다.  
888,휘슬러 그레이프프루트,휘슬러 브루잉 컴퍼니,프룻 비어,5도,1,15,탁한 호박색을 띠며 자몽향과 감귤 향을 강하게 느낄 수 있다. 달콤한 카라멜 맥아 향을 느낄 수 있다. 입안에서는 자몽의 풍미와 카라멜과 같은 달콤함 및 강하지 않은 홉 풍미도 느낄 수 있는 맥주이다.  
889,세븐 브로이 필스너,세븐브로이맥주,필스너,5도,0,32,탁한 황금색을 띠며 풍부한 홉향과 곡물 향을 느낄 수 있다. 입안에서는 진한 홉의 풍미가 지속되고 몰트도 많이 느껴진다. 목 넘김 이후에도 홉과 몰트의 느낌이 지속되며 무게감이 있는 맥주이다.  
890,바이드만 헤페바이스비어,프리바트브라우하이 아이쉬바움,헤페바이스,5.4도,1,25,"탁한 오렌지 색을 띠며 감귤 류의 새콤한 향 , 바나나, 정향, 달콤한 향 등을 느낄 수 있다. 입안에서는 부드러운 탄산과 고소한 맛, 새콤한 레몬 같은 풍미를 느낄 수 있으며 전체적으로 가볍게 먹기 편한 맥주이다.  "
891,시오리 피치 사워,퍼글스 앤 워록,사워 에일,5.6도,1,25,복숭아를 넣어 만든 맥주로 탁한 오렌지 색을 띠며 복숭아의 달콤한 향과 풍미를 그대로 드러내는 맥주이다. 새콤한 살구와 오렌지 향도 느낄 수 있다. 입안에서는 새콤한 향과 함께 복숭아의 풍미와 새콤한 맛을 느낄 수 있다.  
892,에이전트 오렌지 아이피에이,퍼글스 앤 워록,인디아 페일 에일,6.5도,1,45,만다린 오렌지를 넣어 만든 맥주로 탁한 오렌지 색을 띠며 풍부항 오렌지 및 감귤류의 향이 나며 푸른 홉 향도 느낄 수 있다. 입안에서는 부드러운 질감과 새콤한 오렌지 풍미와 함께 홉의 쌉싸름함을 같이 느낄 수 있다.  
893,칭따오,칭따오,페일 라거,4.7도,0,15,"1903년 청도의 맑은 물과 독일 전통 맥주 제조 기술이 결합하여 탄생한 칭따오는 특유의 청하 한 맛과 함께 깨끗한 청량감이 특징인 맥주이다. 청도 지방 홉 특유의 쌉쌀함과 더불어 깔끔한 뒷맛을 발현하고, 독특하며 은은한 재스민 향을 구현하기에, 여타 라거 맥주와 달리 칭따오만의 특별한 맛을 느낄 수 있다.  "
894,칭따오 순생,칭따오,페일 라거,4.3도,0,15,"중국 본토에서 재배한 홉과 엄선된 맥아, 천연효모 그리고 청도의 맑고 깨끗한 물이 만나 완벽한 밸런스와 깔끔한 맛이 특징인 맥주이다. 저온에서 양조하고 생맥주 제조 공법을 사용하여 맥주의 효모가 살아있기 때문에 효모의 풍미가 더해지므로 생맥주 본연의 풍부한 맛을 즐길 수 있다.  "
895,칼스버그,칼스버그 브루어리,페일 라거,5도,1,15,"100% 몰트를 사용해 만든 맥주로 덴마크 왕의 요청으로 세계적인 맥주를 만들고자 하는 목표를 가지고 만들어진 덴마크 왕실 공식 맥주이다. 옅은 황금빛을 띠며 풍성한 거품을 형성한다. 전체적으로 홉 향과 곡물향을 느낄 수 있으며 레몬 껍질등의 향이 난다. 입안에서는 곡물 풍미와 약간의 새콤함, 홉의 쌉싸름함을 느낄 수 있고 목 넘김이 부드럽다.  "
896,데릴리움 녹터눔,위그 브루어리,벨지안 스트롱 에일 ,8.5도,1,35,"환각의 밤 이란 뜻을 가진 맥주로 갈색 및 붉은 색을 띠며 풍부한 과일향과 달콤한 카라멜 및 모카, 초콜릿 및 고수와 감초 같은 향신료를 느낄 수 있다. 입안에서는 부드러운 질감을 느낄 수 있고 쌉사름 함을 느낄 수 있다. 훈연한 몰트와 초콜릿, 달콤함을 느낄 수 있다.  "
897,1664 블랑,브라세리 크로넨버그,윗비어,5도,1,25,"탁한 오렌지 색을 띠며 오렌지 껍질의 새콤한 향과 고수 그리고 달콤한 향을 느낄 수 있다. 입안에서는 부드러운 질감과 함께 레몬과 오렌지 같은 새콤한 풍미와 밀, 고수와 같은 맛들을 느낄 수 있다.  "
898,싱하,빠툼타니 브루어리,페일 라거,5도,0,15,100% 보리 맥아로 만들어진 태국맥주이다. 강한 홉 향과 풍미 및 풍부한 맛을 가지고 있는 맥주이다. 맥아의 달콤함과 쌉싸름함을 느낄 수 있는 맥주이다.  
899,기린 이치방 ,기린 브루어리 컴퍼니,페일 라거,5도,0,15,"맑은 황금색을 띠며 상쾌한 탄산 느낌과 맥아의 고소함을 느낄 수 있다. 입안에서 깔끔한 맛과 향을 선사하는 라거 맥주이다. 홉의 쌉싸름함과 곡물, 풀의 풍미를 느낄 수 있다.  "
900,나파비어 산도칸,나파비어 에스.스콥,더블 인디아 페일 에일,8도,1,80,"인공적인 가미를 최소화한 맥주이다. 원재료 본연의 맛을 살리기 위해서 언필터링과 언파이닝을 하는 맥주이다. 짙은 황금색을 띠며 새콤한 과일향과 달콤한 열태 과일향, 솔향 그리고 스파이시한 향을 느낄 수 있다. 입안에서는 살구, 말린 과일, 빵의 풍미와 함께 달콤 쌉싸름함을 느낄 수 있는 맥주이다.  "
901,나파비어 선셋,나파비어 에스.스콥,세션 인디아 페일 에일,4.2도,1,70,"인공적인 가미를 최소화한 맥주이다. 원재료 본연의 맛을 살리기 위해서 언필터링과 언파이닝을 하는 맥주이다. 옅은 황금색을 띠며 새콤한 감귤류의 향과 꽃 향기를 느낄 수 있다. 입안에서는 빵과 비스킷 풍미와 몰트, 열대과일, 꽃향기 및 새콤한 감귤류의 풍미를 느낄 수 있다. 가벼운 무게감을 가지고 있는 부드러운 맥주이다.  "
